match_type;games;avg_orig_smaller_div_bigger_gamescore_permil;std_orig_smaller_div_bigger_gamescore_permil;losers_original_points_pct
2.HE;2;133;67;13.3
3.HE;2;133;0;13.3
2.HE;2;133;0;13.3
1.HE;2;133;0;13.3
2.HE;2;133;67;13.3
2.HE;2;133;0;13.3
1.HE;2;133;67;13.3
2.HD;2;133;0;13.3
2.HD;2;133;133;13.3
3.HE;2;133;67;13.3
1.HE;2;133;67;13.3
DD;2;133;0;13.3
Mix;2;133;67;13.3
3.HE;2;133;67;13.3
3.HE;2;133;133;13.3
DD;2;133;67;13.3
1.HD;2;133;133;13.3
Mix;2;133;133;13.3
2.HE;2;133;67;13.3
2.HD;2;133;133;13.3
1.HD;2;133;133;13.3
1.HD;2;133;0;13.3
1.HE;2;133;67;13.3
1.HE;2;133;67;13.3
3.HE;2;133;67;13.3
DD;2;133;67;13.3
DD;2;133;0;13.3
1.HE;2;133;67;13.3
DD;2;133;67;13.3
2.HE;2;133;67;13.3
DD;2;133;133;13.3
DD;2;133;67;13.3
1.HD;2;133;67;13.3
1.HE;2;133;0;13.3
2.HE;2;133;133;13.3
Mix;2;133;67;13.3
1.HE;2;133;67;13.3
2.HD;2;133;67;13.3
1.HE;2;133;133;13.3
1.HE;2;133;0;13.3
2.HE;2;133;133;13.3
2.HD;2;133;67;13.3
DD;2;133;67;13.3
Mix;2;133;67;13.3
2.HE;2;133;133;13.3
Mix;2;133;0;13.3
1.HE;2;133;67;13.3
2.HE;2;133;0;13.3
1.HD;2;133;133;13.3
1.HE;2;133;67;13.3
1.HD;2;133;67;13.3
3.HE;2;133;133;13.3
1.HE;2;133;0;13.3
DD;2;133;133;13.3
DD;2;133;133;13.3
1.HE;2;133;67;13.3
2.HE;2;133;133;13.3
2.HE;2;133;133;13.3
1.HD;2;133;133;13.3
3.HE;2;133;0;13.3
1.HD;2;133;0;13.3
1.HD;2;133;0;13.3
1.HE;2;133;0;13.3
1.HD;2;133;133;13.3
DD;2;133;67;13.3
DD;2;133;133;13.3
1.HE;2;133;133;13.3
1.HE;2;133;133;13.3
2.HD;2;133;67;13.3
3.HE;2;133;67;13.3
1.HE;2;133;67;13.3
1.HD;2;133;67;13.3
2.HE;2;133;0;13.3
DD;2;133;133;13.3
3.HE;2;133;67;13.3
3.HE;2;133;0;13.3
1.HE;2;133;133;13.3
DD;2;133;0;13.3
1.HE;2;133;67;13.3
DD;2;133;67;13.3
1.HD;2;133;133;13.3
1.HE;2;133;67;13.3
2.HE;2;133;67;13.3
3.HE;2;133;67;13.3
DD;2;133;67;13.3
3.HE;2;133;67;13.3
2.HE;2;133;67;13.3
3.HE;2;133;67;13.3
DD;2;133;67;13.3
Mix;2;133;0;13.3
Mix;2;133;67;13.3
Mix;2;133;0;13.3
2.HE;2;133;67;13.3
DD;2;133;67;13.3
3.HE;2;133;0;13.3
DD;2;133;67;13.3
2.HE;2;133;67;13.3
1.HD;2;133;67;13.3
DD;2;133;0;13.3
Mix;2;133;67;13.3
Mix;2;133;133;13.3
2.HD;2;133;0;13.3
Mix;2;133;133;13.3
2.HE;2;133;133;13.3
2.HE;2;133;67;13.3
2.HE;2;133;67;13.3
1.HE;2;133;67;13.3
3.HE;2;133;67;13.3
3.HE;2;133;67;13.3
2.HD;2;133;67;13.3
2.HD;2;133;133;13.3
DD;2;133;0;13.3
2.HD;2;133;133;13.3
DD;2;133;0;13.3
Mix;2;133;0;13.3
DD;2;133;67;13.3
3.HE;2;133;133;13.3
Mix;2;133;133;13.3
3.HE;2;133;67;13.3
Mix;2;133;0;13.3
Mix;2;133;67;13.3
1.HE;2;133;133;13.3
1.HE;2;133;0;13.3
1.HE;2;133;133;13.3
1.HE;2;133;67;13.3
DD;2;133;67;13.3
2.HE;2;133;67;13.3
Mix;2;133;133;13.3
2.HE;2;133;67;13.3
1.HE;2;133;67;13.3
2.HE;2;133;133;13.3
2.HE;2;133;67;13.3
2.HE;2;133;133;13.3
Mix;2;133;0;13.3
1.HE;2;133;0;13.3
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DD;2;136;136;13.6
Mix;2;136;45;13.6
DE;2;136;136;13.6
DD;2;136;45;13.6
DE;2;136;45;13.6
DD;2;136;45;13.6
Mix;2;136;136;13.6
DD;2;136;45;13.6
Mix;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DD;2;136;45;13.6
DD;2;136;136;13.6
DE;2;136;45;13.6
DD;2;136;45;13.6
DE;2;136;45;13.6
DD;2;136;45;13.6
Mix;2;136;45;13.6
DE;2;136;136;13.6
DD;2;136;45;13.6
DE;2;136;45;13.6
Mix;2;136;136;13.6
DE;2;136;45;13.6
DD;2;136;45;13.6
DD;2;136;136;13.6
Mix;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DD;2;136;136;13.6
DD;2;136;136;13.6
DE;2;136;45;13.6
Mix;2;136;45;13.6
Mix;2;136;45;13.6
Mix;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
Mix;2;136;45;13.6
DD;2;136;45;13.6
DE;2;136;45;13.6
DD;2;136;45;13.6
DD;2;136;45;13.6
DD;2;136;45;13.6
DE;2;136;45;13.6
DD;2;136;45;13.6
Mix;2;136;45;13.6
DE;2;136;45;13.6
DD;2;136;45;13.6
Mix;2;136;45;13.6
DD;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DD;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DD;2;136;136;13.6
DE;2;136;136;13.6
DD;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
Mix;2;136;136;13.6
DD;2;136;136;13.6
DE;2;136;45;13.6
DD;2;136;136;13.6
DD;2;136;136;13.6
Mix;2;136;136;13.6
Mix;2;136;45;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DD;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
DE;2;136;45;13.6
DE;2;136;136;13.6
1.HE;2;143;95;14.3
DE;2;143;143;14.3
2.HE;2;143;48;14.3
DE;2;143;48;14.3
DE;2;143;48;14.3
3.HE;2;143;48;14.3
DE;2;143;0;14.3
DD;2;143;48;14.3
DE;2;143;48;14.3
3.HE;2;143;95;14.3
1.HE;2;143;143;14.3
DD;2;143;143;14.3
DE;2;143;48;14.3
1.HE;2;143;143;14.3
2.HE;2;143;95;14.3
DE;2;143;48;14.3
2.HE;2;143;143;14.3
DE;2;143;48;14.3
3.HE;2;143;143;14.3
3.HE;2;143;143;14.3
DE;2;143;48;14.3
DE;2;143;48;14.3
2.HD;2;143;143;14.3
1.HE;2;143;95;14.3
DE;2;143;0;14.3
DE;2;143;95;14.3
DE;2;167;24;16.7
DE;2;167;24;16.7
1.HE;2;167;71;16.7
DE;2;167;24;16.7
Mix;2;167;24;16.7
3.HE;2;167;24;16.7
3.HE;2;167;71;16.7
DE;2;167;71;16.7
2.HE;2;167;167;16.7
DE;2;167;24;16.7
DE;2;167;24;16.7
DE;2;167;71;16.7
2.HE;2;167;71;16.7
1.HE;2;167;24;16.7
DD;2;167;71;16.7
3.HE;2;167;24;16.7
1.HE;2;167;71;16.7
DE;2;167;24;16.7
DE;2;167;71;16.7
DD;2;167;24;16.7
2.HD;2;167;24;16.7
DE;2;167;167;16.7
2.HE;2;167;100;16.7
1.HE;2;167;100;16.7
1.HE;2;167;33;16.7
3.HE;2;167;33;16.7
2.HE;2;167;167;16.7
1.HD;2;167;100;16.7
1.HE;2;167;33;16.7
3.HE;2;167;100;16.7
1.HD;2;167;167;16.7
3.HE;2;167;100;16.7
1.HE;2;167;167;16.7
2.HE;2;167;167;16.7
2.HE;2;167;100;16.7
1.HD;2;167;167;16.7
2.HD;2;167;167;16.7
2.HE;2;167;100;16.7
1.HE;2;167;167;16.7
3.HE;2;167;100;16.7
1.HD;2;167;33;16.7
1.HE;2;167;100;16.7
3.HE;2;167;167;16.7
2.HD;2;167;33;16.7
2.HE;2;167;100;16.7
1.HE;2;167;33;16.7
3.HE;2;167;100;16.7
2.HE;2;167;167;16.7
1.HD;2;167;100;16.7
1.HD;2;167;100;16.7
2.HE;2;167;100;16.7
3.HE;2;167;100;16.7
1.HE;2;167;100;16.7
2.HE;2;167;33;16.7
3.HE;2;167;33;16.7
3.HE;2;167;33;16.7
3.HE;2;167;33;16.7
1.HE;2;167;33;16.7
3.HE;2;167;33;16.7
1.HE;2;167;33;16.7
2.HE;2;167;33;16.7
2.HE;2;167;167;16.7
1.HE;2;167;33;16.7
2.HE;2;167;100;16.7
1.HD;2;167;100;16.7
1.HE;2;167;33;16.7
1.HE;2;167;33;16.7
1.HE;2;167;33;16.7
2.HE;2;167;167;16.7
3.HE;2;167;167;16.7
3.HE;2;167;33;16.7
1.HE;2;167;33;16.7
2.HE;2;167;33;16.7
1.HD;2;167;167;16.7
3.HE;2;167;33;16.7
2.HE;2;167;33;16.7
2.HE;2;167;100;16.7
2.HE;2;167;167;16.7
2.HD;2;167;167;16.7
3.HE;2;167;33;16.7
1.HE;2;167;167;16.7
2.HD;2;167;167;16.7
3.HE;2;167;100;16.7
1.HE;2;167;33;16.7
2.HE;2;167;100;16.7
1.HD;2;167;33;16.7
1.HD;2;167;100;16.7
2.HE;2;167;33;16.7
3.HE;2;167;100;16.7
1.HE;2;167;33;16.7
3.HE;2;167;167;16.7
3.HE;2;167;100;16.7
2.HD;2;167;100;16.7
3.HE;2;167;33;16.7
2.HD;2;167;33;16.7
3.HE;2;167;33;16.7
3.HE;2;167;167;16.7
2.HE;2;167;33;16.7
3.HE;2;167;100;16.7
2.HD;2;167;33;16.7
1.HE;2;167;100;16.7
3.HE;2;167;167;16.7
2.HD;2;167;100;16.7
2.HD;2;167;100;16.7
2.HD;2;167;167;16.7
2.HD;2;167;33;16.7
3.HE;2;167;100;16.7
Mix;2;167;33;16.7
3.HE;2;167;33;16.7
1.HE;2;167;33;16.7
3.HE;2;167;167;16.7
1.HD;2;167;33;16.7
DD;2;167;33;16.7
2.HE;2;167;167;16.7
3.HE;2;167;100;16.7
DD;2;167;100;16.7
Mix;2;167;167;16.7
2.HE;2;167;100;16.7
1.HD;2;167;100;16.7
Mix;2;167;100;16.7
3.HE;2;167;167;16.7
Mix;2;167;33;16.7
3.HE;2;167;167;16.7
2.HE;2;167;33;16.7
DD;2;167;33;16.7
3.HE;2;167;100;16.7
3.HE;2;167;33;16.7
2.HD;2;167;33;16.7
Mix;2;167;167;16.7
3.HE;2;167;33;16.7
Mix;2;167;33;16.7
2.HE;2;167;100;16.7
1.HE;2;167;33;16.7
1.HE;2;167;100;16.7
DD;2;167;33;16.7
1.HD;2;167;100;16.7
Mix;2;167;100;16.7
1.HD;2;167;33;16.7
1.HD;2;167;100;16.7
1.HE;2;167;167;16.7
1.HD;2;167;33;16.7
DD;2;167;33;16.7
1.HE;2;167;33;16.7
DD;2;167;33;16.7
1.HE;2;167;33;16.7
1.HE;2;167;167;16.7
1.HE;2;167;167;16.7
2.HD;2;167;33;16.7
Mix;2;167;100;16.7
1.HD;2;167;33;16.7
3.HE;2;167;100;16.7
1.HE;2;167;33;16.7
DD;2;167;33;16.7
2.HE;2;167;100;16.7
DD;2;167;33;16.7
DD;2;167;33;16.7
3.HE;2;167;167;16.7
1.HE;2;167;167;16.7
1.HD;2;167;100;16.7
2.HE;2;167;33;16.7
3.HE;2;167;100;16.7
Mix;2;167;33;16.7
DD;2;167;100;16.7
DD;2;167;100;16.7
Mix;2;167;100;16.7
DD;2;167;100;16.7
2.HD;2;167;33;16.7
1.HE;2;167;100;16.7
3.HE;2;167;33;16.7
2.HE;2;167;167;16.7
DD;2;167;33;16.7
Mix;2;167;33;16.7
3.HE;2;167;33;16.7
1.HD;2;167;33;16.7
2.HD;2;167;33;16.7
2.HE;2;167;167;16.7
2.HD;2;167;100;16.7
1.HE;2;167;33;16.7
Mix;2;167;100;16.7
1.HE;2;167;33;16.7
Mix;2;167;100;16.7
2.HD;2;167;100;16.7
2.HE;2;167;33;16.7
1.HD;2;167;100;16.7
3.HE;2;167;100;16.7
2.HE;2;167;167;16.7
DD;2;167;33;16.7
2.HD;2;167;33;16.7
1.HD;2;167;33;16.7
3.HE;2;167;33;16.7
3.HE;2;167;100;16.7
2.HE;2;167;100;16.7
1.HE;2;167;33;16.7
1.HE;2;167;100;16.7
2.HE;2;167;33;16.7
2.HE;2;167;167;16.7
2.HE;2;167;33;16.7
1.HE;2;167;167;16.7
1.HE;2;167;100;16.7
3.HE;2;167;33;16.7
Mix;2;167;33;16.7
1.HD;2;167;33;16.7
1.HD;2;167;33;16.7
2.HD;2;167;100;16.7
1.HE;2;167;167;16.7
2.HD;2;167;100;16.7
1.HD;2;167;33;16.7
3.HE;2;167;167;16.7
1.HE;2;167;167;16.7
1.HD;2;167;167;16.7
1.HE;2;167;100;16.7
2.HD;2;167;33;16.7
DD;2;167;33;16.7
1.HE;2;167;167;16.7
3.HE;2;167;33;16.7
2.HE;2;167;100;16.7
2.HD;2;167;33;16.7
2.HD;2;167;33;16.7
3.HE;2;167;100;16.7
DD;2;167;33;16.7
1.HD;2;167;33;16.7
2.HE;2;167;33;16.7
2.HD;2;167;33;16.7
1.HE;2;167;33;16.7
DD;2;167;100;16.7
3.HE;2;167;33;16.7
1.HE;2;167;33;16.7
1.HD;2;167;33;16.7
1.HD;2;167;33;16.7
Mix;2;167;33;16.7
1.HD;2;167;100;16.7
2.HE;2;167;33;16.7
1.HE;2;167;33;16.7
3.HE;2;167;33;16.7
1.HE;2;167;167;16.7
3.HE;2;167;167;16.7
3.HE;2;167;33;16.7
1.HD;2;167;33;16.7
1.HE;2;167;33;16.7
3.HE;2;167;167;16.7
2.HE;2;167;33;16.7
1.HE;2;167;167;16.7
1.HD;2;167;33;16.7
3.HE;2;167;33;16.7
1.HD;2;167;100;16.7
3.HE;2;167;33;16.7
DD;2;167;33;16.7
2.HE;2;167;33;16.7
DD;2;167;33;16.7
2.HE;2;167;33;16.7
DD;2;167;33;16.7
DD;2;167;100;16.7
1.HE;2;167;33;16.7
1.HE;2;167;167;16.7
2.HE;2;167;33;16.7
1.HE;2;167;100;16.7
1.HE;2;167;167;16.7
2.HE;2;167;33;16.7
1.HD;2;167;33;16.7
2.HE;2;167;33;16.7
1.HE;2;167;100;16.7
1.HE;2;167;33;16.7
2.HE;2;167;33;16.7
1.HD;2;167;100;16.7
DD;2;167;100;16.7
Mix;2;167;33;16.7
2.HD;2;167;33;16.7
3.HE;2;167;100;16.7
3.HE;2;167;33;16.7
1.HE;2;167;33;16.7
1.HD;2;167;167;16.7
3.HE;2;167;33;16.7
3.HE;2;167;33;16.7
3.HE;2;167;167;16.7
1.HD;2;167;33;16.7
1.HE;2;167;100;16.7
1.HD;2;167;33;16.7
1.HE;2;167;33;16.7
3.HE;2;167;167;16.7
3.HE;2;167;24;16.7
DE;2;167;71;16.7
DE;2;167;71;16.7
1.HD;2;167;24;16.7
1.HE;2;167;71;16.7
1.HE;2;167;24;16.7
3.HE;2;167;71;16.7
1.HE;2;167;24;16.7
1.HE;2;167;167;16.7
2.HD;2;167;24;16.7
DD;2;167;33;16.7
1.HD;2;167;33;16.7
2.HE;2;167;167;16.7
2.HE;2;167;167;16.7
2.HD;2;167;33;16.7
1.HE;2;167;33;16.7
DD;2;167;167;16.7
1.HE;2;167;33;16.7
2.HE;2;167;33;16.7
DD;2;167;33;16.7
2.HD;2;167;33;16.7
1.HD;2;167;33;16.7
Mix;2;167;33;16.7
3.HE;2;167;100;16.7
1.HD;2;167;100;16.7
3.HE;2;167;33;16.7
3.HE;2;167;100;16.7
2.HD;2;167;33;16.7
2.HD;2;167;33;16.7
DD;2;167;167;16.7
2.HE;2;167;167;16.7
2.HE;2;167;33;16.7
2.HE;2;167;33;16.7
2.HE;2;167;33;16.7
1.HE;2;167;100;16.7
1.HD;2;167;33;16.7
1.HD;2;167;33;16.7
Mix;2;167;100;16.7
2.HE;2;167;33;16.7
1.HE;2;167;100;16.7
1.HE;2;167;100;16.7
1.HD;2;167;100;16.7
DD;2;167;167;16.7
Mix;2;167;100;16.7
2.HE;2;167;167;16.7
2.HE;2;167;167;16.7
3.HE;2;167;33;16.7
3.HE;2;167;33;16.7
Mix;2;167;33;16.7
2.HE;2;167;33;16.7
1.HE;2;167;33;16.7
2.HD;2;167;33;16.7
1.HE;2;167;100;16.7
DD;2;167;100;16.7
DD;2;167;33;16.7
2.HE;2;167;33;16.7
1.HE;2;167;33;16.7
3.HE;2;167;33;16.7
3.HE;2;167;167;16.7
1.HE;2;167;33;16.7
2.HE;2;167;33;16.7
3.HE;2;167;33;16.7
1.HD;2;167;33;16.7
Mix;2;167;33;16.7
1.HD;2;167;33;16.7
Mix;2;167;100;16.7
2.HD;2;167;167;16.7
DD;2;167;167;16.7
2.HE;2;167;167;16.7
2.HD;2;167;33;16.7
3.HE;2;167;33;16.7
1.HD;2;167;167;16.7
1.HD;2;167;33;16.7
2.HD;2;167;33;16.7
1.HE;2;167;33;16.7
2.HE;2;167;33;16.7
2.HE;2;167;33;16.7
1.HE;2;167;33;16.7
2.HD;2;167;167;16.7
DD;2;167;33;16.7
DD;2;167;33;16.7
1.HE;2;167;167;16.7
1.HE;2;167;33;16.7
3.HE;2;167;33;16.7
DD;2;167;100;16.7
3.HE;2;167;167;16.7
DD;2;167;167;16.7
3.HE;2;167;33;16.7
Mix;2;167;167;16.7
1.HD;2;167;100;16.7
DD;2;167;167;16.7
3.HE;2;167;100;16.7
2.HE;2;167;167;16.7
2.HD;2;167;100;16.7
DD;2;167;100;16.7
DD;2;167;33;16.7
2.HE;2;167;167;16.7
2.HE;2;167;33;16.7
1.HE;2;167;100;16.7
Mix;2;167;33;16.7
1.HD;2;167;100;16.7
2.HE;2;167;100;16.7
1.HE;2;167;100;16.7
Mix;2;167;33;16.7
1.HE;2;167;167;16.7
3.HE;2;167;100;16.7
2.HD;2;167;33;16.7
Mix;2;167;167;16.7
1.HD;2;167;33;16.7
Mix;2;167;33;16.7
1.HE;2;167;100;16.7
2.HD;2;167;33;16.7
DD;2;167;167;16.7
DD;2;167;33;16.7
1.HD;2;167;100;16.7
1.HE;2;167;33;16.7
3.HE;2;167;100;16.7
DD;2;167;33;16.7
1.HE;2;167;100;16.7
3.HE;2;167;100;16.7
Mix;2;167;100;16.7
2.HE;2;167;167;16.7
2.HE;2;167;33;16.7
Mix;2;167;33;16.7
2.HD;2;167;33;16.7
1.HD;2;167;33;16.7
DD;2;167;100;16.7
1.HD;2;167;33;16.7
DD;2;167;33;16.7
1.HE;2;167;33;16.7
3.HE;2;167;33;16.7
1.HD;2;167;100;16.7
2.HE;2;167;33;16.7
1.HE;2;167;33;16.7
2.HE;2;167;33;16.7
3.HE;2;167;167;16.7
1.HD;2;167;100;16.7
3.HE;2;167;167;16.7
2.HD;2;167;100;16.7
DD;2;167;100;16.7
1.HE;2;167;167;16.7
1.HE;2;167;167;16.7
2.HE;2;167;33;16.7
DD;2;167;33;16.7
2.HD;2;167;33;16.7
1.HE;2;167;100;16.7
1.HE;2;167;33;16.7
DD;2;167;33;16.7
Mix;2;167;167;16.7
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DD;2;182;182;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
Mix;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DD;2;182;91;18.2
DE;2;182;91;18.2
Mix;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DD;2;182;91;18.2
DE;2;182;182;18.2
Mix;2;182;182;18.2
Mix;2;182;0;18.2
Mix;2;182;182;18.2
DD;2;182;0;18.2
DD;2;182;182;18.2
DE;2;182;0;18.2
Mix;2;182;0;18.2
DE;2;182;91;18.2
Mix;2;182;91;18.2
DE;2;182;91;18.2
Mix;2;182;91;18.2
DD;2;182;91;18.2
DD;2;182;182;18.2
DE;2;182;182;18.2
DD;2;182;0;18.2
DE;2;182;182;18.2
DD;2;182;182;18.2
DE;2;182;91;18.2
Mix;2;182;0;18.2
DD;2;182;91;18.2
DE;2;182;91;18.2
DD;2;182;0;18.2
Mix;2;182;182;18.2
DD;2;182;91;18.2
DE;2;182;91;18.2
Mix;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
Mix;2;182;0;18.2
Mix;2;182;182;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
Mix;2;182;91;18.2
DE;2;182;182;18.2
Mix;2;182;0;18.2
Mix;2;182;182;18.2
DE;2;182;91;18.2
DD;2;182;182;18.2
Mix;2;182;0;18.2
DD;2;182;0;18.2
DE;2;182;91;18.2
DD;2;182;182;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
Mix;2;182;182;18.2
Mix;2;182;182;18.2
Mix;2;182;182;18.2
DE;2;182;182;18.2
DD;2;182;0;18.2
DD;2;182;0;18.2
DE;2;182;91;18.2
DD;2;182;0;18.2
DD;2;182;0;18.2
DE;2;182;0;18.2
DD;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
Mix;2;182;91;18.2
DD;2;182;0;18.2
DE;2;182;182;18.2
DD;2;182;0;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;0;18.2
DE;2;182;182;18.2
DE;2;182;91;18.2
DE;2;182;91;18.2
DE;2;182;0;18.2
DE;2;182;91;18.2
3.HE;2;191;0;19.0
3.HE;2;191;48;19.0
1.HE;2;190;143;19.0
DE;2;191;48;19.0
1.HE;2;191;48;19.0
DD;2;191;0;19.0
1.HE;2;191;48;19.0
Mix;2;191;0;19.0
1.HE;2;191;190;19.0
DE;2;191;48;19.0
DE;2;191;48;19.0
1.HD;2;191;190;19.0
DE;2;191;190;19.0
2.HE;2;191;48;19.0
DE;2;190;143;19.0
DE;2;190;95;19.0
DE;2;191;0;19.0
DD;2;191;48;19.0
DE;2;191;48;19.0
DE;2;191;48;19.0
DE;2;190;95;19.0
3.HE;2;191;48;19.0
2.HE;2;191;48;19.0
2.HD;2;191;190;19.0
DE;2;191;48;19.0
3.HE;2;191;48;19.0
DE;2;191;48;19.0
DE;2;191;0;19.0
Mix;2;191;0;19.0
DE;2;191;190;19.0
2.HE;2;191;48;19.0
1.HE;2;191;48;19.0
DE;2;190;95;19.0
